day,l1_fee,l2_fee,tx_cost,tx_cost_2,priority_fee_l2,base_l2_fee,cum_l1_fee,cum_l2_fee,cum_tx_cost,cum_priority_fee_l2,cum_base_l2_fee,l1_fee_usd,l2_fee_usd,tx_cost_usd,tx_cost_2_usd,priority_fee_l2_usd,base_l2_fee_usd,cum_l1_fee_usd,cum_l2_fee_usd,cum_tx_cost_usd,cum_tx_cost_2_usd,cum_priority_fee_l2_usd,cum_base_l2_fee_usd
2024-05-25 0:00,-0.05635363571,55.69408837,55.75044201,41.85482744,20.69752725,21.10094656,-7343.011862,13628.86211,20971.87397,7184.697393,3140.259,-211.3390953,208865.641,209076.9801,156965.2295,77620.48761,79133.40282,-18033648.16,40811359.38,58845007.54,48813052.36,20845562.16,9933842.038
2024-05-24 0:00,-0.1128582226,64.27359099,64.38644921,49.42107708,25.1069849,24.20123395,-7342.955509,13573.16802,20916.12353,7163.999866,3119.158054,-420.8731408,239690.361,240111.2341,184302.0691,93629.47024,90251.72567,-18033436.82,40602493.74,58635930.56,48656087.13,20767941.67,9854708.635
2024-05-23 0:00,-0.1673305935,107.9573582,108.1246888,77.8124402,40.97688647,36.66822314,-7342.84265,13508.89443,20851.73708,7138.892881,3094.95682,-630.6171346,406857.8164,407488.4335,293250.9653,154429.1823,138191.1659,-18033015.95,40362803.38,58395819.33,48471785.06,20674312.2,9764456.91
2024-05-22 0:00,-0.1553177471,67.00257206,67.15788981,52.32528198,31.78754612,20.38241811,-7342.67532,13400.93707,20743.61239,7097.915995,3058.288597,-581.1834778,250716.9244,251298.1079,195795.9726,118945.8188,76268.97033,-18032385.33,39955945.56,57988330.89,48178534.1,20519883.02,9626265.744
2024-05-21 0:00,-0.2019561328,81.08012027,81.2820764,62.23395345,35.95832595,26.07367137,-7342.520002,13333.9345,20676.4545,7066.128448,3037.906178,-765.8358316,307463.1133,308228.9491,235996.7526,136357.2082,98873.70848,-18031804.15,39705228.64,57737032.79,47982738.13,20400937.2,9549996.773
2024-05-20 0:00,-0.2003588006,47.12560139,47.32596019,34.56534577,22.39164881,11.97333816,-7342.318046,13252.85438,20595.17243,7030.170122,3011.832507,-731.7544187,172113.0639,172844.8183,126240.2471,81779.22762,43729.26509,-18031038.31,39397765.52,57428803.84,47746741.37,20264579.99,9451123.065
2024-05-19 0:00,-0.037600902,33.60994816,33.64754906,26.9487478,15.53865342,11.37249348,-7342.117687,13205.72878,20547.84647,7007.778474,2999.859169,-115.6035972,103333.4495,103449.0531,82853.65562,47773.43454,34964.61748,-18030306.56,39225652.46,57255959.02,47620501.13,20182800.77,9407393.8
2024-05-18 0:00,-0.0400604921,31.49739916,31.53745965,23.19149725,10.53111321,12.62032354,-7342.080086,13172.11883,20514.19892,6992.23982,2988.486675,-125.1041096,98362.59789,98487.702,72424.26293,32887.40283,39411.75599,-18030190.96,39122319.01,57152509.97,47537647.47,20135027.33,9372429.182
2024-05-17 0:00,-0.0728547971,46.29687015,46.36972495,35.8351351,14.39716148,21.36511882,-7342.040026,13140.62143,20482.66146,6981.708707,2975.866352,-225.5854081,143352.2398,143577.8252,110958.8373,44578.93889,66154.31296,-18030065.85,39023956.41,57054022.26,47465223.21,20102139.93,9333017.426
2024-05-16 0:00,-0.0650420633,61.58225087,61.64729293,47.27262309,19.32579535,27.88178568,-7341.967171,13094.32456,20436.29173,6967.311546,2954.501233,-191.667253,181471.8085,181663.4758,139303.9112,56949.64024,82162.60369,-18029840.27,38880604.17,56910444.44,47354264.37,20057560.99,9266863.113
2024-05-15 0:00,-0.09220021149,60.97987468,61.07207489,47.12930443,20.06239393,26.97471028,-7341.902129,13032.74231,20374.64444,6947.98575,2926.619447,-279.9539562,185157.4621,185437.416,143102.0061,60916.85106,81905.20106,-18029648.6,38699132.36,56728780.96,47214960.46,20000611.35,9184700.51
2024-05-14 0:00,-0.09577472723,59.3681024,59.46387712,44.19794829,23.24905909,20.85311447,-7341.809929,12971.76244,20313.57237,6927.923356,2899.644737,-276.2372993,171231.8557,171508.093,127477.4904,67055.86619,60145.38688,-18029368.65,38513974.9,56543343.55,47071858.45,19939694.5,9102795.309
2024-05-13 0:00,-0.1108155853,66.51244866,66.62326425,52.68029385,33.18598067,19.38349759,-7341.714154,12912.39434,20254.10849,6904.674297,2878.791623,-326.8649749,196187.1139,196513.9789,155387.3751,97886.36416,57174.146,-18029092.41,38342743.05,56371835.45,46944380.96,19872638.63,9042649.922
2024-05-12 0:00,-0.04808768213,40.61260234,40.66069002,29.05467188,14.07449367,14.93209053,-7341.603338,12845.88189,20187.48523,6871.488316,2859.408125,-141.1008004,119167.1223,119308.2231,85253.38041,41297.9423,43814.33731,-18028765.54,38146555.93,56175321.48,46788993.59,19774752.27,8985475.776
2024-05-11 0:00,-0.06322035307,45.88268091,45.94590126,34.51004897,17.43984774,17.00698087,-7341.555251,12805.26928,20146.82454,6857.413823,2844.476034,-184.2013495,133685.6144,133869.8158,100549.8591,50813.43798,49552.21976,-18028624.44,38027388.81,56056013.25,46703740.21,19733454.33,8941661.438
2024-05-10 0:00,-0.09320236286,101.5002949,101.5934973,69.93711778,27.54251661,42.30139881,-7341.49203,12759.3866,20100.87863,6839.973975,2827.469054,-271.4034166,295566.8288,295838.2322,203655.4882,80203.25752,123180.8273,-18028440.24,37893703.2,55922143.44,46603190.35,19682640.89,8892109.219
2024-05-09 0:00,-0.08061017118,118.0413345,118.1219447,89.75450882,37.1160553,52.55784336,-7341.398828,12657.88631,19999.28514,6812.431458,2785.167655,-244.9670553,358716.9918,358961.9589,272755.8744,112792.3516,159718.5558,-18028168.84,37598136.37,55626305.2,46399534.86,19602437.63,8768928.391
2024-05-08 0:00,-0.07273251845,73.50489703,73.57762955,56.51079247,32.01397645,24.4240835,-7341.318218,12539.84497,19881.16319,6775.315403,2732.609811,-216.6468981,218947.5667,219164.2136,168327.5673,95359.39136,72751.52905,-18027923.87,37239419.37,55267343.25,46126778.99,19489645.28,8609209.836
2024-05-07 0:00,-0.1075978708,95.58689132,95.69448919,76.48343249,47.62582638,28.75000824,-7341.245485,12466.34008,19807.58556,6743.301427,2708.185728,-324.6324599,288394.2539,288718.8864,230757.3993,143691.4045,86741.36236,-18027707.22,37020471.81,55048179.03,45958451.42,19394285.89,8536458.307
2024-05-06 0:00,-0.0955211716,91.47830006,91.57382123,70.54651242,42.62523757,27.82575368,-7341.137887,12370.75319,19711.89107,6695.6756,2679.43572,-293.0866556,280681.9533,280975.04,216457.1586,130786.5902,85377.48176,-18027382.59,36732077.55,54759460.15,45727694.02,19250594.48,8449716.944
2024-05-05 0:00,-0.08439145764,73.85261954,73.937011,57.38814752,27.8245223,29.47923376,-7341.042366,12279.27489,19620.31725,6653.050363,2651.609966,-265.0490949,231949.6607,232214.7098,180239.5288,87388.75542,92585.72427,-18027089.5,36451395.6,54478485.11,45511236.86,19119807.89,8364339.462
2024-05-04 0:00,-0.08684123874,76.65995001,76.74679125,58.02432262,26.66986023,31.26762116,-7340.957975,12205.42227,19546.38024,6625.22584,2622.130732,-270.7180092,238978.9616,239249.6796,180884.4431,83140.35557,97473.36952,-18026824.46,36219445.94,54246270.4,45330997.33,19032419.14,8271753.738
2024-05-03 0:00,-0.1165925559,105.9484339,106.0650264,84.98562859,38.15741527,46.71162077,-7340.871133,12128.76232,19469.63345,6598.55598,2590.863111,-361.9231144,328881.95,329243.8731,263809.8387,118447.1037,145000.8119,-18026553.74,35980466.98,54007020.72,45150112.89,18949278.78,8174280.369
2024-05-02 0:00,-0.1279528043,74.06701923,74.19497204,57.75240998,39.11764333,18.50681385,-7340.754541,12022.81388,19363.56842,6560.398565,2544.15149,-382.9141211,221654.4431,222037.3572,172831.0171,117064.2418,55383.86125,-18026191.81,35651585.03,53677776.84,44886303.05,18830831.68,8029279.557
2024-05-01 0:00,-0.1371617336,72.411929,72.54909073,52.79767312,33.65031879,19.0101926,-7340.626588,11948.74686,19289.37345,6521.280922,2525.644676,-408.4594129,215638.3798,216046.8392,157228.3027,100208.6303,56611.21295,-18025808.9,35429930.59,53455739.49,44713472.03,18713767.44,7973895.696
2024-04-30 0:00,-0.2198780833,91.03224788,91.25212596,64.6876304,40.88730653,23.58044578,-7340.489426,11876.33493,19216.82436,6487.630603,2506.634484,-664.621085,275161.355,275825.9761,195530.0066,123589.2437,71276.14185,-18025400.44,35214292.21,53239692.65,44556243.73,18613558.81,7917284.483
2024-04-29 0:00,-0.1395454238,83.03133322,83.17087864,62.29241784,35.5731108,26.57976161,-7340.269548,11785.30269,19125.57223,6446.743296,2483.054038,-448.7934331,267037.9011,267486.6945,200339.2679,114407.0374,85483.43712,-18024735.82,34939130.85,52963866.67,44360713.72,18489969.56,7846008.341
2024-04-28 0:00,-0.1039080144,75.02797244,75.13188046,56.84635691,34.41076632,22.33168257,-7340.130003,11702.27135,19042.40136,6411.170186,2456.474277,-339.1256257,244869.5439,245208.6696,185530.0235,112306.7622,72884.13573,-18024287.03,34672092.95,52696379.98,44160374.46,18375562.53,7760524.904
2024-04-27 0:00,-0.08842577266,87.87162407,87.96004984,58.34358553,30.87315486,27.3820049,-7340.026095,11627.24338,18967.26948,6376.759419,2434.142594,-288.4307223,286623.1783,286911.609,190307.441,100703.2915,89315.71886,-18023947.9,34427223.41,52451171.31,43974844.43,18263255.76,7687640.768
2024-04-26 0:00,-0.1221724685,121.6989544,121.8211269,89.33101966,49.07142815,40.13741904,-7339.937669,11539.37176,18879.30943,6345.886264,2406.760589,-382.9618197,381477.5425,381860.5043,280017.0142,153819.2987,125814.7537,-18023659.47,34140600.23,52164259.7,43784536.99,18162552.47,7598325.049
2024-04-25 0:00,-0.1875908316,133.554057,133.7416478,95.06258538,49.18872782,45.68626673,-7339.815497,11417.6728,18757.4883,6296.814836,2366.62317,-592.7626412,422013.458,422606.2206,300385.4117,155429.9854,144362.6637,-18023276.51,33759122.69,51782399.19,43504519.98,18008733.17,7472510.295
2024-04-24 0:00,-0.2402476149,150.1025011,150.3427488,114.1453681,52.94879144,60.95632904,-7339.627906,11284.11875,18623.74665,6247.626108,2320.936903,-754.9300802,471667.0893,472422.0194,358678.9902,166380.9873,191543.0727,-18022683.75,33337109.23,51359792.97,43204134.57,17853303.19,7328147.632
2024-04-23 0:00,-0.2066605774,89.34810598,89.55476655,65.19944523,39.24808138,25.74470327,-7339.387658,11134.01624,18473.4039,6194.677317,2259.980574,-665.726051,287821.5212,288487.2472,210030.2329,126431.8069,82932.69989,-18021928.82,32865442.14,50887370.95,42845455.58,17686922.2,7136604.559
2024-04-22 0:00,-0.17912727,106.4246672,106.6037945,81.57624203,42.30439254,39.09272222,-7339.180998,11044.66814,18383.84914,6155.429236,2234.235871,-573.7374806,340873.9521,341447.6896,261285.4402,135499.2771,125212.4256,-18021263.09,32577620.62,50598883.71,42635425.34,17560490.39,7053671.859
2024-04-21 0:00,-0.1202273854,58.07235329,58.19258068,40.7661164,26.91645004,13.72943897,-7339.00187,10938.24347,18277.24534,6113.124843,2195.143149,-378.8280754,182981.9202,183360.7482,128451.1791,84811.84993,43260.50113,-18020689.35,32236746.66,50257436.02,42374139.9,17424991.12,6928459.433
2024-04-20 0:00,-0.1117867751,52.1741047,52.28589147,36.92997469,24.89960749,11.91858043,-7338.881643,10880.17112,18219.05276,6086.208393,2181.41371,-352.6906291,164610.8655,164963.5562,116515.1781,78559.00862,37603.4788,-18020310.52,32053764.74,50074075.27,42245688.72,17340179.27,6885198.932
2024-04-19 0:00,-0.1653365521,61.5977926,61.76312915,44.38406527,30.29498186,13.92374686,-7338.769856,10827.99701,18166.76687,6061.308785,2169.495129,-507.1516865,188944.453,189451.6047,136143.238,92926.52441,42709.56187,-18019957.83,31889153.88,49909111.71,42129173.54,17261620.26,6847595.454
2024-04-18 0:00,-0.1926750915,73.99227454,74.18494963,53.71949207,38.85930152,14.66751546,-7338.60452,10766.39922,18105.00374,6031.013804,2155.571382,-591.3410502,227090.4297,227681.7708,164871.0303,119263.4709,45016.21838,-18019450.68,31700209.43,49719660.11,41993030.31,17168693.73,6804885.892
2024-04-17 0:00,-0.3167791525,102.0045693,102.3213484,78.89045734,61.31513961,17.25853858,-7338.411845,10692.40695,18030.81879,5992.154502,2140.903867,-946.8592223,304893.6976,305840.5568,235805.1548,183272.1786,51586.11699,-18018859.34,31473119,49491978.34,41828159.28,17049430.26,6759869.673
2024-04-16 0:00,-0.2040679831,90.49832018,90.70238816,70.28046323,54.96411775,15.11227749,-7338.095065,10590.40238,17928.49744,5930.839362,2123.645328,-630.0394909,279404.5137,280034.5532,216983.9022,169696.2171,46657.64553,-18017912.48,31168225.3,49186137.78,41592354.12,16866158.08,6708283.556
2024-04-15 0:00,-0.2849147665,130.4826355,130.7675503,93.6554668,65.91603419,27.45451784,-7337.890997,10499.90406,17837.79505,5875.875245,2108.533051,-884.5264401,405087.2564,405971.7828,290756.2063,204638.3056,85233.37425,-18017282.44,30888820.78,48906103.23,41375370.22,16696461.87,6661625.911
2024-04-14 0:00,-0.1971684625,74.86925427,75.06642273,53.0157543,39.29178648,13.52679936,-7337.606083,10369.42142,17707.0275,5809.959211,2081.078533,-622.9182669,236535.9324,237158.8507,167493.7329,124135.3268,42735.48775,-18016397.92,30483733.53,48500131.44,41084614.01,16491823.56,6576392.537
2024-04-13 0:00,-0.641141889,108.1112068,108.7523487,73.07251868,57.06472108,15.36665571,-7337.408914,10294.55217,17631.96108,5770.667424,2067.551734,-1943.352357,327693.7166,329637.069,221488.6499,172967.7348,46577.56279,-18015775,30247197.6,48262972.59,40917120.28,16367688.23,6533657.049
2024-04-12 0:00,-0.4420971368,113.8854796,114.3275767,78.72718815,53.92690331,24.35818771,-7336.767772,10186.44096,17523.20873,5713.602703,2052.185078,-1436.828957,370131.2253,371568.0542,255865.7233,175264.0536,79164.8408,-18013831.64,29919503.88,47933335.52,40695631.63,16194720.5,6487079.486
2024-04-11 0:00,-0.3567937976,189.9578318,190.3146256,146.1380325,107.6732706,38.10796812,-7336.325675,10072.55548,17408.88116,5659.6758,2027.82689,-1253.02057,667111.01,668364.0306,513220.695,378136.6823,133830.9922,-18012394.82,29549372.65,47561767.47,40439765.91,16019456.45,6407914.645
2024-04-10 0:00,-0.3506764095,173.1288551,173.4795315,137.4470884,102.2897473,34.80666462,-7335.968881,9882.597648,17218.56653,5552.002529,1989.718922,-1242.064282,613206.8233,614448.8876,486825.2168,362301.079,123282.0735,-18011141.8,28882261.64,46893403.44,39926545.21,15641319.76,6274083.653
2024-04-09 0:00,-0.5085571981,164.5859183,165.0944755,122.2976671,79.52709361,42.26201627,-7335.618205,9709.468793,17045.087,5449.712782,1954.912258,-1783.901683,577329.5467,579113.4484,428992.0877,278962.7532,148245.4328,-18009899.73,28269054.82,46278954.55,39439720,15279018.69,6150801.58
2024-04-08 0:00,-0.4186576004,169.4227192,169.8413768,123.0321398,89.43562083,33.17786137,-7335.109648,9544.882875,16879.99252,5370.185688,1912.650241,-1547.232894,626135.5434,627682.7763,454689.8791,330527.2239,122615.4223,-18008115.83,27691725.27,45699841.1,39010727.91,15000055.93,6002556.147
2024-04-07 0:00,-0.2678742352,114.9314841,115.1993583,75.82090671,53.36531177,22.1877207,-7334.69099,9375.460155,16710.15115,5280.750067,1879.47238,-925.4679803,397072.1871,397997.6551,261950.6177,184369.681,76655.46874,-18006568.6,27065589.73,45072158.33,38556038.03,14669528.71,5879940.724
2024-04-06 0:00,-0.2297029571,129.9892327,130.2189357,101.8710804,87.1283042,14.51307321,-7334.423116,9260.528671,16594.95179,5227.384756,1857.284659,-772.1028468,436934.1079,437706.2107,342420.2811,292865.2402,48782.9381,-18005643.13,26668517.54,44674160.67,38294087.41,14485159.03,5803285.256
2024-04-05 0:00,-0.3828522198,180.2177154,180.6005676,136.269958,118.7674242,17.1196816,-7334.193413,9130.539439,16464.73285,5140.256451,1842.771586,-1273.975218,599690.6676,600964.6428,453450.5495,395209.293,56967.2813,-18004871.03,26231583.44,44236454.46,37951667.13,14192293.79,5754502.318
2024-04-04 0:00,-0.5391753179,123.6824701,124.2216454,93.56172926,83.1541808,9.868373145,-7333.810561,8950.321723,16284.13228,5021.489027,1825.651904,-1796.014551,411991.2552,413787.2697,311657.8626,276989.9024,32871.94568,-18003597.05,25631892.77,43635489.82,37498216.58,13797084.49,5697535.036
2024-04-03 0:00,-21.3669535,252.5768283,273.9437818,233.1327623,194.3955203,17.37028847,-7333.271385,8826.639253,16159.91064,4938.334846,1815.783531,-70941.70434,838595.4822,909537.1865,774038.072,645424.2307,57672.13697,-18001801.04,25219901.51,43221702.55,37186558.72,13520094.59,5664663.091
2024-04-02 0:00,-34.40563795,239.2737538,273.6793917,229.6594212,189.7810089,5.472774377,-7311.904432,8574.062425,15885.96686,4743.939326,1798.413243,-112851.1806,784822.6978,897673.8784,753287.4948,622485.5048,17950.80941,-17930859.33,24381306.03,42312165.36,36412520.65,12874670.36,5606990.954
2024-04-01 0:00,-24.17326084,279.4333002,303.606561,237.8578745,169.7125227,43.97209095,-7277.498794,8334.788671,15612.28747,4554.158317,1792.940468,-84831.70772,980620.869,1065452.577,834719.396,595575.5501,154312.1382,-17818008.15,23596483.33,41414491.48,35659233.15,12252184.86,5589040.144
2024-03-31 0:00,-24.83510534,240.2972667,265.1323721,190.860173,120.7074389,45.31762873,-7253.325533,8055.355371,15308.6809,4384.445794,1748.968377,-90583.56323,876460.2506,967043.8139,696143.3949,440268.3126,165291.519,-17733176.44,22615862.46,40349038.91,34824513.75,11656609.31,5434728.006
2024-03-30 0:00,-9.095489384,361.9096695,371.0051589,269.0591357,177.5624701,82.40117615,-7228.490428,7815.058104,15043.54853,4263.738356,1703.650749,-31975.55675,1272307.92,1304283.476,945888.1538,624227.9663,289684.6308,-17642592.88,21739402.21,39381995.09,34128370.36,11216340.99,5269436.487
2024-03-29 0:00,-8.163589806,391.4267565,399.5903463,313.5368089,159.0070597,146.3661594,-7219.394938,7453.148435,14672.54337,4086.175885,1621.249573,-28727.59089,1377426.842,1406154.433,1103332.895,559544.2531,515061.0513,-17610617.32,20467094.29,38077711.62,33182482.21,10592113.03,4979751.856
2024-03-28 0:00,-12.80591069,238.2547292,251.0606398,204.3471022,165.3997826,26.14140897,-7211.231349,7061.721678,14272.95303,3927.168826,1474.883413,-45638.72897,849111.2641,894749.9931,728268.5506,589464.9771,93164.8446,-17581889.73,19089667.45,36671557.18,32079149.31,10032568.77,4464690.805
2024-03-27 0:00,-5.993435678,417.8748993,423.8683349,310.8956496,146.8213161,158.0808978,-7198.425438,6823.466949,14021.89239,3761.769043,1448.742004,-21014.84345,1465198.938,1486213.781,1090096.525,514801.0488,554280.6328,-17536251,18240556.19,35776807.19,31350880.76,9443103.797,4371525.96
2024-03-26 0:00,-0.2602270252,666.2389214,666.4991484,514.5223678,166.9111717,347.3509691,-7192.432002,6405.59205,13598.02405,3614.947727,1290.661106,-935.0295309,2393883.055,2394818.085,1848745.756,599733.5384,1248077.188,-17515236.16,16775357.25,34290593.41,30260784.24,8928302.748,3817245.328
2024-03-25 0:00,-0.2086647222,493.6213277,493.8299925,373.5501099,196.3026606,177.0387846,-7192.171775,5739.353128,12931.5249,3448.036555,943.3101373,-749.3797035,1772747.211,1773496.59,1341534.245,704983.708,635801.1574,-17514301.13,14381474.19,31895775.32,28412038.48,8328569.21,2569168.14
2024-03-24 0:00,-0.1421203435,253.177849,253.3199694,193.8854649,116.7183167,77.02502787,-7191.96311,5245.731801,12437.69491,3251.733895,766.2713528,-491.4237238,875438.3664,875929.7901,670417.1605,403588.5954,266337.1414,-17513551.75,12608726.98,30122278.73,27070504.23,7623585.502,1933366.983
2024-03-23 0:00,-0.1384962639,99.10875692,99.24725318,80.35496088,69.69430609,10.52215852,-7191.82099,4992.553952,12184.37494,3135.015578,689.2463249,-464.6757399,332524.7458,332989.4215,269602.947,233834.8511,35303.42016,-17513060.33,11733288.62,29246348.94,26400087.07,7219996.906,1667029.841
2024-03-22 0:00,-0.1776604436,139.6298912,139.8075517,111.8764616,86.76235321,24.93644796,-7191.682494,4893.445195,12085.12769,3065.321272,678.7241664,-590.7263048,464273.5772,464864.3035,371992.5912,288487.4273,82914.43758,-17512595.65,11400763.87,28913359.52,26130484.13,6986162.055,1631726.421
2024-03-21 0:00,-0.229670268,234.1057332,234.3354035,187.2849683,134.4337166,52.62158136,-7191.504833,4753.815303,11945.32014,2978.558919,653.7877184,-802.5138505,818012.253,818814.7668,654411.1361,469738.2926,183870.3296,-17512004.92,10936490.29,28448495.22,25758491.54,6697674.628,1548811.983
2024-03-20 0:00,-0.2946112935,478.236945,478.5315563,389.1248589,228.334694,160.4955536,-7191.275163,4519.70957,11710.98473,2844.125202,601.1661371,-1035.977045,1681681.958,1682717.935,1368326.436,802920.6848,564369.7745,-17511202.41,10118478.04,27629680.45,25104080.4,6227936.335,1364941.654
2024-03-19 0:00,-0.2428027553,72.14655195,72.3893547,59.12133124,53.51621304,5.362315444,-7190.980552,4041.472625,11232.45318,2615.790508,440.6705835,-770.1072112,228830.1047,229600.2119,187517.4911,169739.5135,17007.87039,-17510166.43,8436796.083,25946962.52,23735753.96,5425015.65,800571.8793
2024-03-18 0:00,-0.2176473871,38.51959654,38.73724393,31.64102636,29.97783341,1.44554557,-7190.737749,3969.326073,11160.06382,2562.274295,435.308268,-767.8991581,135904.0701,136671.9693,111635.2364,105767.1923,5100.144968,-17509396.33,8207965.978,25717362.31,23548236.47,5255276.137,783564.0089
2024-03-17 0:00,-0.1661320744,30.59874307,30.76487515,24.97388443,22.94499097,1.862761381,-7190.520102,3930.806477,11121.32658,2532.296462,433.8627225,-606.5614944,111718.4589,112325.0204,91181.64996,83773.99765,6801.090824,-17508628.43,8072061.908,25580690.34,23436601.24,5149508.945,778463.864
2024-03-16 0:00,-0.2578217272,62.04107899,62.29890071,49.57963658,40.7784732,8.543341657,-7190.35397,3900.207734,11090.5617,2509.351471,431.9999611,-910.1184318,219006.8701,219916.9885,175017.6045,143949.2337,30158.25235,-17508021.87,7960343.449,25468365.32,23345419.59,5065734.947,771662.7731
2024-03-15 0:00,-0.2656466108,43.57416067,43.83980728,33.0000438,30.94156115,1.792836042,-7190.096148,3838.166655,11028.2628,2468.572998,423.4566194,-994.8970303,163193.5108,164188.4078,123591.434,115882.0254,6714.511614,-17507111.75,7741336.579,25248448.33,23170401.98,4921785.713,741504.5208
2024-03-14 0:00,-1.574015358,55.60922657,57.18324192,44.43885514,26.02349845,16.84134134,-7189.830501,3794.592494,10984.423,2437.631436,421.6637834,-6116.907003,216107.4641,222224.3711,172697.3901,101131.9992,65448.48388,-17506116.85,7578143.069,25084259.92,23046810.55,4805903.688,734790.0092
2024-03-13 0:00,-93.10545807,21.74820727,114.8536653,110.4588556,17.05884237,0.2945552018,-7188.256486,3738.983268,10927.23975,2411.607938,404.822442,-373511.1662,87247.28312,460758.4493,443127.7912,68434.95795,1181.667103,-17499999.94,7362035.604,24862035.55,22874113.16,4704771.689,669341.5253
2024-03-12 0:00,-83.38817018,15.98976392,99.37793411,91.07554379,7.687349687,0.0000239182239,-7095.151028,3717.23506,10812.38609,2394.549096,404.5278868,-331859.067,63634.30359,395493.3706,362452.4309,30593.26868,0.09518711648,-17126488.78,7274788.321,24401277.1,22430985.37,4636336.731,668159.8582
2024-03-11 0:00,-95.90860972,24.46155168,120.3701614,105.6615228,9.752892814,0.00002028995424,-7011.762858,3701.245296,10713.00815,2386.861746,404.5278629,-390522.5952,99603.03535,490125.6306,430234.7019,39712.02402,0.08261704149,-16794629.71,7211154.018,24005783.73,22068532.94,4605743.462,668159.763
2024-03-10 0:00,-84.89063614,16.48012947,101.3707656,93.06904691,8.178390892,0.00001988226304,-6915.854248,3676.783745,10592.63799,2377.108853,404.5278426,-330253.4374,64113.3069,394366.7443,362070.236,31816.72122,0.07734876319,-16404107.12,7111550.982,23515658.1,21638298.23,4566031.438,668159.6804
2024-03-09 0:00,-75.95678826,17.44916215,93.40595041,84.22504519,8.268238308,0.00001862376042,-6830.963612,3660.303615,10491.26723,2368.930462,404.5278227,-297629.8387,68372.97147,366002.8102,330028.2593,32398.34767,0.07297552906,-16073853.68,7047437.676,23121291.35,21276228,4534214.717,668159.603
2024-03-08 0:00,-85.03283234,15.96068148,100.9935138,91.81825927,6.785405469,0.0000214634387,-6755.006824,3642.854453,10397.86128,2360.662224,404.5278041,-331132.3047,62153.607,393285.9117,357555.9107,26423.52241,0.08358227906,-15776223.84,6979064.704,22755288.54,20946199.74,4501816.369,668159.5301
2024-03-07 0:00,-110.5241621,16.46971563,126.9938777,118.3817159,7.857528197,0.00002557920164,-6669.973991,3626.893772,10296.86776,2353.876818,404.5277827,-428044.6065,63784.90288,491829.5094,458475.8122,30431.10665,0.09906466686,-15445091.53,6916911.097,22362002.63,20588643.83,4475392.847,668159.4465
2024-03-06 0:00,-127.2233738,24.64759191,151.8709657,134.6286334,7.405227196,0.00003244265918,-6559.449829,3610.424056,10169.87389,2346.01929,404.5277571,-487163.7429,94380.55894,581544.3018,515519.9631,28356.09598,0.1242294305,-15017046.93,6853126.194,21870173.12,20130168.02,4444961.74,668159.3474
2024-03-05 0:00,-133.5565219,27.07872656,160.6352485,142.7627708,9.206205607,0.00004320358686,-6432.226455,3585.776464,10018.00292,2338.614063,404.5277246,-477528.6731,96819.44525,574348.1183,510445.4316,32916.60402,0.1544735608,-14529883.19,6758745.635,21288628.82,19614648.05,4416605.644,668159.2232
2024-03-04 0:00,-95.58243419,11.20858812,106.7910223,99.29999541,3.717545021,0.00001620196236,-6298.669933,3558.697737,9857.367671,2329.407857,404.5276814,-346773.0712,40664.75771,387437.829,360260.3834,13487.25334,0.05878071946,-14052354.51,6661926.19,20714280.7,19104202.62,4383689.04,668159.0687
2024-03-03 0:00,-68.30201224,8.744345311,77.04635755,70.78766856,2.485635841,0.00002048375378,-6203.087499,3547.489149,9750.576649,2325.690312,404.5276652,-238253.8112,30502.37509,268756.1863,246924.377,8670.494367,0.0714522493,-13705581.44,6621261.432,20326842.87,18743942.24,4370201.787,668159.0099
2024-03-02 0:00,-63.72785516,5.445985913,69.17384107,65.87320008,2.145318742,0.00002618626289,-6134.785487,3538.744804,9673.530291,2323.204677,404.5276447,-218168.4885,18644.00601,236812.4945,225512.9481,7344.369994,0.08964709984,-13467327.63,6590759.057,20058086.69,18497017.86,4361531.292,668158.9385
2024-03-01 0:00,-65.21728617,7.735135597,72.95242176,68.20452924,2.987222617,0.00002045374689,-6071.057632,3533.298818,9604.35645,2321.059358,404.5276186,-224121.8126,26582.10288,250703.9155,234387.5929,10265.71001,0.07029011933,-13249159.14,6572115.051,19821274.19,18271504.91,4354186.922,668158.8488
2024-02-29 0:00,-96.85334545,8.937187058,105.7905325,100.3391105,3.485739911,0.00002512430175,-6005.840346,3525.563682,9531.404028,2318.072135,404.5275981,-324498.4171,29943.24089,354441.658,336177.1592,11678.65786,0.08417671184,-13025037.33,6545532.948,19570570.28,18037117.32,4343921.212,668158.7785
2024-02-28 0:00,-83.65405501,12.53640531,96.19046031,90.75280766,7.09872508,0.00002757616334,-5908.987,3516.626495,9425.613496,2314.586395,404.527573,-282810.1003,42381.95079,325192.0511,306808.9244,23998.73086,0.09322701117,-12700538.91,6515589.707,19216128.62,17700940.16,4332242.554,668158.6944
2024-02-27 0:00,-65.19198516,7.091646611,72.28363177,68.07270546,2.880696467,0.00002383539736,-5825.332945,3504.09009,9329.423035,2307.48767,404.5275454,-211516.6997,23008.98926,234525.689,220863.2543,9346.477302,0.07733442343,-12417728.81,6473207.757,18890936.57,17394131.24,4308243.824,668158.6011
